Close,High,Low,Open,Volume,SMA_20,SMA_50,RSI_14,Daily_Return,Year,MACD,MACD_signal,MACD_hist
MSFT,MSFT,MSFT,MSFT,MSFT,,,,,,,,
165.7853240966797,166.24392394278237,163.20567991674108,163.75026450049558,34620200,156.40446090698242,155.96503967285156,70.18677929420863,0.03396516616243184,2020,5.2228977472304905,4.223235709708392,0.9996620375220981
163.7789306640625,167.25667663315832,163.2916692251036,166.34902591574385,32790800,157.57485733032226,155.72584777832031,65.54454618104704,-0.01210235853836572,2020,5.0015155540949365,4.378891678585702,0.6226238755092348
166.76939392089844,166.77894292014466,163.10056636013007,164.3903810323593,34277600,158.45575866699218,155.5413201904297,69.29961706524588,0.018259145084845274,2020,5.009626112108464,4.5050385652902545,0.5045875468182093
166.29168701171875,169.0146389061614,165.57511842181933,168.71845955491636,33194400,159.61898803710938,155.3662942504883,60.27149510639188,-0.002864475896616092,2020,4.920783107972397,4.588187473826683,0.33259563414571414
162.24069213867188,167.83948236672322,161.8394154493936,167.7630466289617,34392700,160.0766387939453,155.07899627685546,56.991185713407425,-0.024360778015087403,2020,4.471943179155829,4.564938614892513,-0.09299543573668334
169.52096557617188,169.75982170615822,164.21837115337195,165.49863651122968,51286600,161.01868438720703,154.90147857666017,62.01641946557632,0.04487328882495967,2020,4.650088202257933,4.581968532365597,0.06811966989233653
171.2216339111328,172.358576839026,168.37445835710867,171.97641286410976,53875900,162.31328201293945,154.74727294921874,63.286117852301864,0.010032200614128461,2020,4.872333905742096,4.640041607040897,0.23229229870119905
166.78851318359375,170.67708451189353,166.25346305323797,167.96368159747485,39370500,163.23574676513672,154.55905456542968,57.91688797849059,-0.02589112500725188,2020,4.637293599371986,4.6394920055071145,-0.002198406135128117
170.86817932128906,171.02105079852683,166.05284441731166,166.7120899066013,30372900,164.4305061340332,154.56383270263672,54.821816817644645,0.024460114547604217,2020,4.725742013064831,4.656742007018658,0.06900000604617329
172.7025604248047,175.46373717511452,171.8808946144033,172.56880155234975,36839200,165.1704833984375,154.7524334716797,58.314596122638555,0.010735650785313133,2020,4.887516989166613,4.70289700344825,0.18461998571836347
174.40318298339844,175.98919116288909,173.53375776232772,173.96369587448288,32139300,166.08052291870118,155.02893280029298,55.49777520645113,0.009847118389042064,2020,5.094227764414313,4.781163155641463,0.3130646087728506
175.41595458984375,176.32360500375162,174.4414174591719,175.96053900673977,28316000,166.96285705566407,155.28555938720703,55.04847176627253,0.00580707065731545,2020,5.2789176707274805,4.880714058658667,0.39820361206881394
176.44784545898438,176.75358839340512,175.18669230106266,176.73447581534745,30877800,167.89630661010742,155.79193420410155,60.221004037475865,0.005882537147509748,2020,5.445775214571228,4.993726289841179,0.45204892473004854
178.41603088378906,179.15169747692565,174.6994290265248,174.9860448011882,30892700,168.91049270629884,156.2644876098633,72.58843197836401,0.011154488283407149,2020,5.671450187771455,5.129271069427235,0.5421791183442206
174.3745574951172,178.70263023835386,174.17392647128779,178.4733376396917,32038200,169.33135757446288,156.45022277832032,61.12346823678571,-0.022651963327803615,2020,5.46123241568074,5.195663338677936,0.2655690770028043
171.73756408691406,175.845892596929,168.67064484495472,174.41275576171134,44711500,169.70731430053712,156.74143585205078,60.14117385374989,-0.015122581218747877,2020,5.0239371666284285,5.161318104268035,-0.13738093763960624
172.4828338623047,172.63570532552734,167.8490178614164,169.6261085301604,41873900,169.8740364074707,156.932138671875,57.72211314777846,0.0043395851068055435,2020,4.68352580353735,5.065759644121898,-0.382233840584548
174.99557495117188,178.72172509626782,169.1101558585801,171.07832822130374,46610400,170.0918731689453,157.25488037109375,61.150524198845254,0.014568064732013442,2020,4.563894813292592,4.965386677956037,-0.4014918646634449
176.66757202148438,177.900063380911,175.75992153773632,177.47012521267487,35264500,170.56241836547852,157.7008721923828,69.68193486984043,0.009554510568504648,2020,4.551535315851794,4.882616405535188,-0.3310810896833942
175.44467163085938,178.28228463011865,175.31091273366246,176.78226060282861,26799100,171.31768341064452,158.33164459228516,59.68157364725411,-0.00692204220974002,2020,4.392429293067977,4.7845789830417464,-0.39214968997376953
177.87820434570312,178.06024297778325,176.230295681606,177.06382560825884,31261300,171.9223274230957,158.8142694091797,60.624827382631146,0.013870656157423555,2020,4.4118453687881924,4.710032260191036,-0.2981868914028434
175.74163818359375,178.84584085397677,175.60750678162066,177.62906802371802,29119500,172.52046279907228,159.39346405029298,65.42100582198478,-0.012011399428999203,2020,4.206341627502837,4.609294133653396,-0.4029525061505588
175.81832885742188,176.7285221092023,174.8889844145102,175.51174898779308,20826900,172.97290954589843,160.25260314941406,59.89000704223205,0.00043638305993254356,2020,4.003516680219917,4.4881386429667005,-0.4846219627467834
173.95962524414062,178.68298066486196,173.50932380161322,178.52968344629363,36073600,173.35630645751954,160.6967935180664,52.509077486189604,-0.01057172835938247,2020,3.650711471115784,4.320653208596518,-0.6699417374807339
174.18951416015625,174.36197714397906,169.1978971285013,172.6469959934954,39517100,173.95374755859376,161.5929116821289,49.54692026793277,0.0013215073077617046,2020,3.351032300917325,4.12672902706068,-0.7756967261433552
173.7967071533203,176.4314423283632,172.81947045060082,173.1643818219209,33810200,174.16753463745118,162.26811431884767,46.47370908025145,-0.002255055413236784,2020,3.046717494080724,3.910726720464689,-0.8640092263839652
175.5692138671875,176.54646542657161,172.84825384301752,175.07100518329366,42130400,174.3849136352539,163.09666656494142,48.14636690230618,0.010198735884584531,2020,2.9149703320633193,3.7115754427844156,-0.7966051107210963
175.16680908203125,175.32968189560512,173.85423636020056,174.88895604417246,22622400,174.80382843017577,163.87302947998046,42.66026933589779,-0.002292000837120889,2020,2.7464299193356396,3.518546338094661,-0.7721164187590213
177.1595916748047,177.24581586039318,173.74880966543196,176.52725174204025,30794600,175.11839904785157,164.7916702270508,56.93284875814948,0.01137648509564504,2020,2.742052652726528,3.3632476010210346,-0.6211949482945065
177.59075927734375,178.14645071681335,175.88536796483194,177.07339945120424,27311000,175.36280899047853,165.74511291503907,66.36803293448179,0.0024337807423406854,2020,2.741769843446434,3.238952049506115,-0.4971822060596809
175.2530059814453,178.05061401605363,174.65899762222494,176.57516871052312,28761800,175.40530014038086,166.41561920166015,57.113057596858035,-0.013163710237015014,2020,2.5238155864350915,3.0959247568919106,-0.5721091704568191
179.35360717773438,179.86139133594125,174.381140968855,174.96557372329258,39893600,175.6021827697754,167.19527130126954,60.346556461055144,0.023398178954620708,2020,2.651405758720699,3.0070209572576685,-0.3556151985369693
180.46502685546875,180.64706548139716,176.70933258630433,178.14646116671443,33211600,175.80304183959962,167.8215444946289,59.26220905565439,0.006196806940342192,2020,2.809814377866587,2.9675796413794524,-0.15776526351286524
181.8446807861328,182.70695212535423,179.41113476074412,180.12012348846142,29783900,175.9744743347168,168.59789611816407,65.4915297807634,0.007644993352473817,2020,3.011960881605205,2.976455889424603,0.0355049921806021
188.5895538330078,190.19914513920082,183.00391339092567,183.1188935965842,43872300,176.68522415161132,169.30793365478516,71.45031048878225,0.03709139589740129,2020,3.674065982215467,3.1159779079827756,0.5580880742326912
178.4626007080078,187.55482328316214,178.27098652054713,185.0350682105646,52854700,177.021475982666,169.86358459472658,54.12789839019348,-0.05369837787498666,2020,3.34309148432078,3.161400623250377,0.1816908610704031
179.87100219726562,183.68417892735448,177.41829069397733,182.5536302771915,43373600,177.39088439941406,170.5544110107422,55.90942424965202,0.007891857922446066,2020,3.1580341875711895,3.16072733611454,-0.0026931485433503433
181.02072143554688,182.82192729873938,176.29735115150314,176.84346703866484,32770200,177.6921417236328,171.20804107666015,60.51354986459223,0.0063919098922924356,2020,3.0687727782134857,3.1423364245343293,-0.07356364632084356
185.45663452148438,187.38238129288425,183.43507334347268,184.805128718821,42556700,178.1315948486328,171.97771392822267,64.9087427505829,0.02450500169681913,2020,3.3177288685839414,3.177414913344252,0.14031395523968948
186.09857177734375,188.09139178921902,185.57162171808363,186.85545304847912,25687800,178.66428985595704,172.54162506103515,66.1713067544739,0.0034613873885704916,2020,3.5261797305258256,3.2471678767805665,0.27901185374525905
188.09136962890625,188.25424242453795,185.86860404780714,185.86860404780714,23061600,179.1749481201172,173.1794046020508,66.36610201940833,0.010708292022502786,2020,3.808281177692976,3.3593905369630486,0.44889064072992735
186.97039794921875,190.9368717263211,186.22309235492597,190.26621473390784,44441100,179.73638610839845,173.76342712402345,65.14253432106808,-0.005959718842491912,2020,3.8964793720774082,3.4668083039859208,0.4296710680914875
192.16322326660156,192.34524723857083,187.0470353859269,187.58356094783133,32818900,180.55363082885742,174.45111450195313,67.78735736148597,0.027773515884547573,2020,4.335418673656136,3.640530377919964,0.6948882957361722
193.44705200195312,195.4015400419146,192.98716042377694,193.61950037935048,30917400,181.52800216674805,175.15740936279298,68.42570198520494,0.006680928397888142,2020,4.73232419453754,3.858889141243479,0.8734350532940609
189.54763793945312,194.73088417064113,188.32128962934328,193.15004889222263,36740600,182.2959083557129,175.6292169189453,66.02921424061624,-0.020157526424649963,2020,4.678296068367246,4.022770526668233,0.6555255416990127
191.94287109375,192.2015583065436,187.27699876624453,189.50934003249893,27803900,183.20321655273438,176.18370574951172,64.67829615412806,0.012636576115298226,2020,4.773725154834523,4.172961452301491,0.6007637025330315
188.1009521484375,191.51173462779505,186.71173091870725,191.35843741947582,54675800,183.82980346679688,176.5627569580078,58.370074409879216,-0.02001595018048885,2020,4.487612242271609,4.235891610295515,0.2517206319760943
190.12249755859375,190.20872174887992,185.43745983645167,187.573986504707,26701600,184.577587890625,176.9524301147461,58.94776600675254,0.010747130129149962,2020,4.373571705406931,4.263427629317798,0.11014407608913324
194.9800262451172,195.83272198014637,189.45188197856132,189.58601339915373,34310300,185.46860961914064,177.50689727783202,57.20150796178235,0.025549468100304118,2020,4.621877599319276,4.3351176233180935,0.28675997600118297
196.12014770507812,197.70099794480126,193.31296350910418,194.6255362924149,32061200,186.39507904052735,178.2225128173828,74.95261567919684,0.005847375661585108,2020,4.8546981443549555,4.439033727525466,0.4156644168294896
197.61474609375,199.3009862383214,196.40756340598136,197.05905464785508,29315800,187.51316604614257,178.85910125732423,75.0134870382464,0.007620830425436154,2020,5.101010429797128,4.571429067979798,0.5295813618173302
201.86863708496094,202.28062150330317,199.3680330335427,200.0770216548245,31897600,188.6389175415039,179.6208953857422,77.02430763376081,0.021526182004620642,2020,5.575200699117119,4.7721833942072625,0.8030173049098561
199.52133178710938,205.67223975704346,199.27223478705542,201.62911724228758,33600700,189.59173278808595,180.2759341430664,69.2752016930084,-0.011627885003571148,2020,5.695932815717356,4.956933278509282,0.7389995372080742
203.9093780517578,204.32134787899562,199.94290390142638,201.26506682461263,33600000,190.6949676513672,181.0282879638672,72.13621011069537,0.021992867756769563,2020,6.075656166749695,5.180677856157365,0.8949783105923306
205.33692932128906,207.31058347692323,202.6063792940229,207.26267626922558,33121700,191.53233642578124,181.89021270751954,71.73913461623538,0.0070009103218828805,2020,6.417800703541076,5.4281024256341075,0.9896982779069683
204.71414184570312,205.106960437745,202.23270372973718,204.6662346433912,26177600,192.84491348266602,182.59407623291017,72.65162913517182,-0.003033002770833626,2020,6.5630442804272775,5.655090796592742,0.9079534838345351
198.3907928466797,206.7548760681711,197.84467703569644,205.49019605487902,38135600,193.77090301513672,183.13745941162108,57.72706549858533,-0.03088867697176223,2020,6.097619877433942,5.7435966127609825,0.35402326467295975
199.61712646484375,200.09616923090363,193.5620188846188,197.49017541399985,37591800,194.70072326660156,183.7940316772461,57.66666514987426,0.006181403887587589,2020,5.761309766253561,5.747139243459499,0.014170522794062279
199.320068359375,202.4721773251489,196.43623673937142,200.77636217436645,32179400,195.3938949584961,184.3630694580078,63.33673460888107,-0.0014881393732569803,2020,5.408466043767135,5.679404603521027,-0.27093855975389225
195.37281799316406,197.07820922824786,193.8302995592707,196.79078061823034,29940700,195.85760726928712,184.816474609375,54.49071889460211,-0.019803577224818292,2020,4.755506220084101,5.494624926833642,-0.739118706749541
194.37644958496094,196.44590377895412,192.94889649617522,195.89980248112627,31635300,196.17186126708984,185.21593994140625,58.87780745650259,-0.005099831278668421,2020,4.110251827426367,5.217750306952187,-1.1074984795258196
202.7309112548828,203.40156822605204,194.50094514688112,196.40754068277164,36884800,196.95988693237305,185.76223907470703,65.12647176952106,0.04298083274882636,2020,4.2243229427176345,5.019064834105277,-0.7947418913876421
200.00039672851562,204.97286402098612,199.3105738313389,204.70460118533163,37990400,197.35174560546875,186.23329010009766,56.34692361854606,-0.01346866400128921,2020,4.047735644130626,4.824798996110347,-0.777063351979721
202.8746337890625,203.40158381365865,199.65546546152484,200.43151248900887,49605700,197.82312469482423,186.72246215820311,58.18056218795877,0.014371156795495832,2020,4.092539598567527,4.678347116601783,-0.5858075180342563
194.05064392089844,202.079405634506,193.6769911352823,198.50575057010292,67457000,198.04827499389648,187.11598388671874,46.33421963137074,-0.04349479135641343,2020,3.377095760297692,4.4180968453409655,-1.0410010850432734
192.86264038085938,194.35725162565268,189.23148765379403,192.01952034770355,39827000,198.09426345825196,187.53848541259765,40.113568409891506,-0.006122131398457631,2020,2.6833079036410084,4.071139057000974,-1.3878311533599659
195.3057403564453,195.42070594143314,192.4410593702907,193.0254921260204,30160900,198.45450286865236,187.99494354248046,45.3820008471338,0.012667564701807299,2020,2.3040540777756178,3.7177220611559028,-1.413667983380285
193.55245971679688,196.1201221435379,193.28419691457697,195.07581233352278,23251400,198.6260009765625,188.36608123779297,37.95939176702118,-0.008977107567082254,2020,1.8407980198433336,3.3423372528933895,-1.5015392330500559
195.50697326660156,196.07224034314484,193.5428945807661,194.0123618550907,19632600,198.65234832763673,188.7428692626953,38.7103478780818,0.010098107524257216,2020,1.6127859725036728,2.9964269968154467,-1.3836410243117738
195.35366821289062,195.8902084845765,191.20517000040866,192.57522553299125,25079600,198.61402435302733,189.14104919433595,39.13234961688063,-0.0007841411032530887,2020,1.4035352647762238,2.677848650407602,-1.2743133856313782
196.4171142578125,196.50335306832557,190.66860093102648,195.83268148482023,51044000,198.55414276123048,189.5118273925781,47.38971886610067,0.005443696320884817,2020,1.3084310014533287,2.4039651206167476,-1.095534119163419
207.46388244628906,208.517782621895,201.6195681266634,202.6543024938324,78983000,198.8339050292969,190.14627227783203,58.23783967702549,0.0562413730097715,2020,2.100231892785928,2.343218475050584,-0.2429865822646562
204.3500518798828,205.76802895972276,201.49496115508026,205.19317180635795,49280100,199.07534103393556,190.71690673828124,54.98580238529606,-0.015009024846589392,2020,2.4482577095549516,2.364226321951458,0.08403138760349371
204.01473999023438,205.98839389029322,202.7021674608065,205.89257948730528,28806400,199.0806091308594,191.3180090332031,59.22668513012666,-0.001640870097970537,2020,2.6662786094498756,2.4246367794511414,0.24164182999873418
207.28182983398438,207.30098102055055,202.68301593193615,203.4398971396391,32656800,199.17785415649413,191.9798553466797,63.141439287693146,0.01601398920443886,2020,3.0673303150290963,2.553175486566732,0.514154828462364
203.57400512695312,206.65904163953272,202.08896966220306,205.84467772734538,27820400,199.12084732055663,192.57540130615234,50.94825079966239,-0.017887842412433907,2020,3.050808394736464,2.6527020682006786,0.39810632653578537
199.52133178710938,202.9991872906506,197.70097494382514,202.7979828765569,36716500,199.17737426757813,193.05444366455077,49.476744844946744,-0.019907617071818207,2020,2.6798066421010276,2.6581229829807484,0.021683659120279142
194.85546875,198.9464840457062,194.62552292567963,198.4770314224895,36446500,198.93929138183594,193.44821685791015,41.57101789200387,-0.0233852841463984,2020,1.986391047849736,2.523776595954546,-0.53738554810481
200.42193603515625,201.46624586718303,196.16803348282602,196.68539329251882,28013100,198.994384765625,193.91346374511718,57.18921197232642,0.02856715965358947,2020,1.8645284591712823,2.391926968597893,-0.5273985094266109
199.9524688720703,202.49140457345376,199.4255188495774,200.66145750408137,22588900,199.2233673095703,194.3606979370117,58.13185378452991,-0.0023423941130056303,2020,1.7103535124770417,2.2556122773737233,-0.5452587648966816
200.14410400390625,200.8051854995055,198.81236541828898,200.00997258590266,17958900,199.5117500305176,194.85851989746095,55.85170640244634,0.0009584034291596488,2020,1.5853571002280091,2.1215612419445806,-0.5362041417165715
201.4662628173828,202.33812432594087,200.16326566126972,200.81477154894017,20184800,199.4485176086426,195.30077301025392,59.67212723429666,0.006606034287429008,2020,1.5748300489686073,2.012215003349386,-0.4373849543807786
202.6255645751953,203.459094516181,200.4411301911283,201.7057958043746,21336200,199.57977600097655,195.74398376464845,58.87269844723403,0.005754322046780391,2020,1.6411154903547356,1.937995100750456,-0.2968796103957203
201.39620971679688,203.70118231666288,200.96403193387363,203.11533676283554,27627600,199.50585479736327,196.13501434326173,57.334749394889286,-0.0060671261347292615,2020,1.5762781638152035,1.8656517133634054,-0.28937354954820194
206.08299255371094,206.486359497437,200.63751683155905,201.24255991986493,26981500,200.10747222900392,196.4848831176758,60.78431305786756,0.023271455026411036,2020,1.881390819028752,1.8687995344964747,0.012591284532277314
204.58474731445312,207.68684029394694,204.42148080548662,205.39148111919297,36249300,200.6935775756836,197.00732604980467,45.9179739640956,-0.007270106187279524,2020,1.979480705662354,1.8909357687296506,0.08854493693270338
205.2282257080078,206.9857624413079,204.01811028089563,206.28465870337072,25460100,201.18970184326173,197.51447052001953,51.33885700247895,0.00314529016459697,2020,2.0851051815059805,1.9297696512849167,0.15533553022106372
207.89813232421875,208.03258795996646,204.66158367149941,204.66158367149941,23043700,201.9069854736328,198.05201873779296,55.52713465166946,0.013009451341306155,2020,2.3570815216338588,2.015232025354705,0.3418494962791536
212.392822265625,213.29560217508455,208.7529064047803,209.25231937365362,39600800,202.75127792358398,198.5907424926758,57.028733210561924,0.021619674458627447,2020,2.901857834477198,2.1925571871792036,0.7093006472979946
217.60780334472656,221.99683117871206,210.71211201268858,214.06391898104908,57602200,203.86398468017578,199.22092712402343,68.53135637377238,0.024553471362509294,2020,3.711617164701863,2.4963691826837358,1.2152479820181274
219.84548950195312,221.50697983209403,217.6077524660271,219.14438592385,26292900,205.0354034423828,199.85600952148437,78.18883133396034,0.010283115416048316,2020,4.482251237509018,2.8935455936487924,1.588705643860226
216.59939575195312,219.6438674038165,215.4277044973474,218.01118743324744,28774200,205.492179107666,200.44858947753906,81.39441328769682,-0.014765341592196557,2020,4.775996935719633,3.2700358620629606,1.505961073656672
218.27052307128906,218.4433883625867,215.54297079829902,216.58020650979068,25725500,206.18820266723634,200.9707354736328,79.03634268556475,0.007715290772323691,2020,5.085021563088446,3.633033002268058,1.4519885608203884
222.47703552246094,223.63912796259172,218.34732016667317,218.94276449796857,34080800,207.11131744384767,201.55133514404298,82.67085820621348,0.019272013426192114,2020,5.604748158264755,4.027376033467397,1.5773721247973578
208.6952667236328,220.22968444914244,206.4479305385887,220.19127483386666,58400300,207.18198928833007,201.93428771972657,58.89595424721021,-0.06194692754001907,2020,4.84866922570987,4.191634671915892,0.6570345537939772
205.76602172851562,209.71327248647975,197.06478646829672,206.5823688667437,59664100,207.2915901184082,202.21075073242187,54.3283978250872,-0.014035991525367386,2020,3.9673722364827597,4.1467821848292665,-0.1794099483465068
194.63499450683594,201.71314970879104,194.19320331662198,198.32293318553906,52924300,207.04727325439453,202.34143157958985,43.30109864694141,-0.05409555537000077,2020,2.3437399766810074,3.786173743199615,-1.4424337665186076
202.92327880859375,206.33270794359146,198.51503830407134,199.37940866967836,45679000,207.4506637573242,202.59744720458986,51.14473238714872,0.042583731269695724,2020,1.7061278088662277,3.370164556332938,-1.6640367474667102
197.2377166748047,206.23669167464476,196.0276156597596,204.949742101042,35461500,207.29145278930665,202.6426010131836,43.46716565660573,-0.02801828438398113,2020,0.7335819480952352,2.8428480346853973,-2.109266086590162
195.95071411132812,200.368566810898,193.27120041209554,198.99518506487826,33620100,207.09136505126952,202.6392123413086,43.60322253604688,-0.006525134163860247,2020,-0.13941096153939725,2.2463962354404385,-2.385807196979836
197.276123046875,200.91603915871082,195.9507639688681,196.15245478035206,30375800,206.94796600341797,202.6324398803711,44.1673868611897,0.006763991351385723,2020,-0.716060409140681,1.6539049065242148,-2.3699653156648957
200.51263427734375,201.47303582658077,198.73588554942936,200.16688913343583,21823900,206.90028457641603,202.60531982421875,44.62762693698726,0.016405995720524702,2020,-0.9015078222479929,1.1428223607697734,-2.0443301830177663
196.9303741455078,202.30861494458284,196.5366059261538,202.2798040655635,26328100,206.61552505493165,202.55350067138673,38.60096079105865,-0.01786550829949718,2020,-1.3222921271110124,0.6497994631936164,-1.9720915903046288
194.87509155273438,196.23886006184514,192.04190977266654,192.1283423992957,34011300,206.28946914672852,202.37281494140626,32.4223743187806,-0.010436595175789543,2020,-1.8008517508333455,0.15966922038822406,-1.9605209712215697
192.4548797607422,195.58578376166412,188.47881764601027,194.7694511786119,55225300,205.6080635070801,202.1151739501953,28.880359793842814,-0.012419297780482452,2020,-2.348334428030199,-0.34193150929546057,-2.0064029187347385
194.51971435546875,194.68299550731894,188.60365222272202,189.38157509696492,39839700,205.10481185913085,201.91128540039062,32.65949277529796,0.010728928241744429,2020,-2.585796051576267,-0.7907044177516219,-1.795091633824645
199.2064971923828,199.85957789773718,194.0779561891913,196.93994884068002,33517100,204.8037254333496,201.9275994873047,35.70498852856737,0.02409412769519781,2020,-2.3684993075171974,-1.1062633957047372,-1.2622359118124602
192.64698791503906,199.85961460118298,192.1091652674872,199.66752252314186,30803800,204.04116821289062,201.7881967163086,28.394572997786113,-0.032928189440572964,2020,-2.694526822956874,-1.4239160811551645,-1.2706107418017094
195.14402770996094,197.4297884915985,191.31201957390397,191.9362894842554,31202500,203.17872848510743,201.70467590332032,38.267114723846625,0.012961738057504002,2020,-2.720060569954768,-1.6831449789150854,-1.0369155910396826
199.59066772460938,200.76234419545656,194.51973378987617,195.48974878566517,29437300,202.27787170410156,201.78903289794923,44.790169100533454,0.02278645197001561,2020,-2.3543500791697625,-1.8173859989660208,-0.5369640802037416
201.14651489257812,204.15257661161684,199.82115598560364,202.52949555123575,32004900,201.34292297363282,201.92443420410157,56.55198843196857,0.007795189954048709,2020,-1.9168814011478332,-1.8372850794023834,-0.07959632174544984
199.0528106689453,201.751551208077,198.6206329225684,201.06006095204836,24221900,200.46559371948243,201.8508721923828,45.55083801861577,-0.010408851601286462,2020,-1.7193096239429906,-1.8136899883105049,0.09438036436751429
